<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>,<OPENINT>
ACWI.US,D,20111118,000000,31.8092,31.8092,31.4683,31.6049,1386874,0
ACWI.US,D,20111121,000000,31.1114,31.1114,30.5576,30.8149,1829923,0
ACWI.US,D,20111122,000000,30.747,30.9757,30.5492,30.7553,1954533,0
ACWI.US,D,20111123,000000,30.5204,30.5204,30.0047,30.0372,486370,0
ACWI.US,D,20111125,000000,29.884,30.2946,29.8635,29.8912,312448,0
ACWI.US,D,20111128,000000,31.0808,31.1272,30.8001,31.0054,773626,0
ACWI.US,D,20111129,000000,31.1197,31.302,30.9599,31.1272,605094,0
ACWI.US,D,20111130,000000,32.3008,32.6538,32.1326,32.6177,575228,0
ACWI.US,D,20111201,000000,32.5462,32.7553,32.4067,32.5146,944504,0
ACWI.US,D,20111202,000000,32.8315,32.9253,32.4625,32.4998,530072,0
ACWI.US,D,20111205,000000,33.0238,33.1121,32.6485,32.8166,623473,0
ACWI.US,D,20111206,000000,32.785,32.9158,32.549,32.7534,1579950,0
ACWI.US,D,20111207,000000,32.549,33.0433,32.378,32.9383,896644,0
ACWI.US,D,20111208,000000,32.5852,32.6243,31.9728,32.0501,653075,0
ACWI.US,D,20111209,000000,32.2395,32.7154,32.2172,32.6624,437811,0
ACWI.US,D,20111212,000000,32.0526,32.1263,31.6874,31.9367,1072263,0
ACWI.US,D,20111213,000000,32.1493,32.2934,31.4273,31.5138,591992,0
ACWI.US,D,20111214,000000,31.3455,31.4915,31.0529,31.1754,684801,0
ACWI.US,D,20111215,000000,31.5835,31.5909,31.2582,31.3688,702894,0
ACWI.US,D,20111216,000000,31.5054,31.6271,31.1754,31.3299,1092353,0
ACWI.US,D,20111219,000000,31.2898,31.4442,30.8466,30.9442,1413394,0
ACWI.US,D,20111220,000000,31.5909,32.0165,31.5435,31.9645,1256469,0
ACWI.US,D,20111221,000000,31.8335,31.9784,31.6141,31.9422,1459461,0
ACWI.US,D,20111222,000000,32.0501,32.2711,31.9867,32.2322,1749479,0
ACWI.US,D,20111223,000000,32.1697,32.4775,32.1697,32.456,1494445,0
ACWI.US,D,20111227,000000,32.3694,32.4912,32.3694,32.4003,2033965,0
ACWI.US,D,20111228,000000,32.2934,32.378,31.8957,31.9422,1406647,0
ACWI.US,D,20111229,000000,32.0008,32.3622,31.9645,32.3251,1213439,0
ACWI.US,D,20111230,000000,32.2469,32.4496,32.2469,32.3093,2183950,0
ACWI.US,D,20120103,000000,32.9096,33.1743,32.9096,32.9319,832636,0
ACWI.US,D,20120104,000000,32.9013,32.9606,32.679,32.9253,935954,0
ACWI.US,D,20120105,000000,32.5759,32.8613,32.4318,32.7942,348673,0
ACWI.US,D,20120106,000000,32.7777,32.7777,32.456,32.5406,798456,0
ACWI.US,D,20120109,000000,32.6243,32.6707,32.4625,32.6538,1120902,0
ACWI.US,D,20120110,000000,33.1353,33.1669,32.9449,32.9449,934522,0
ACWI.US,D,20120111,000000,32.9013,33.1055,32.7777,33.0601,563274,0
ACWI.US,D,20120112,000000,33.1055,33.1809,32.8546,33.0768,509263,0
ACWI.US,D,20120113,000000,32.785,32.8464,32.5173,32.8082,498667,0
ACWI.US,D,20120117,000000,33.1596,33.3193,33.0509,33.086,906972,0
ACWI.US,D,20120118,000000,33.152,33.6287,33.1435,33.5955,532562,0
ACWI.US,D,20120119,000000,33.8025,33.9418,33.7106,33.8805,418517,0
ACWI.US,D,20120120,000000,33.8025,33.9726,33.7876,33.9418,386544,0
ACWI.US,D,20120123,000000,33.995,34.2179,33.9253,34.073,502276,0
ACWI.US,D,20120124,000000,33.7106,34.0033,33.703,33.9726,1286523,0
ACWI.US,D,20120125,000000,33.901,34.3861,33.7504,34.2857,817167,0
ACWI.US,D,20120126,000000,34.4679,34.598,34.1101,34.2477,604717,0
ACWI.US,D,20120127,000000,34.0962,34.3397,34.0962,34.2857,661815,0
ACWI.US,D,20120130,000000,33.8573,34.0962,33.7199,34.0106,1300350,0
ACWI.US,D,20120131,000000,34.3173,34.3729,33.9493,34.0804,1473028,0
ACWI.US,D,20120201,000000,34.4484,34.7066,34.4391,34.5163,2442646,0
ACWI.US,D,20120202,000000,34.598,34.7764,34.5163,34.676,1305914,0
ACWI.US,D,20120203,000000,34.9299,35.1703,34.8739,35.1703,1011643,0
ACWI.US,D,20120206,000000,34.9074,35.0226,34.8293,35.0226,822194,0
ACWI.US,D,20120207,000000,34.8675,35.2029,34.8453,35.1537,1358007,0
ACWI.US,D,20120208,000000,35.2215,35.359,35.0747,35.2522,1635449,0
ACWI.US,D,20120209,000000,35.2976,35.3655,35.1045,35.2606,1201442,0
ACWI.US,D,20120210,000000,34.7829,34.8599,34.6676,34.8144,713075,0
ACWI.US,D,20120213,000000,35.1771,35.2289,35.0292,35.1955,555483,0
ACWI.US,D,20120214,000000,35.0375,35.0987,34.7614,35.0292,705985,0
ACWI.US,D,20120215,000000,35.2457,35.2606,34.8981,34.9435,1343905,0
ACWI.US,D,20120216,000000,34.9299,35.4194,34.8981,35.3747,1090460,0
ACWI.US,D,20120217,000000,35.5273,35.5672,35.3655,35.4734,841148,0
ACWI.US,D,20120221,000000,35.6732,35.7288,35.4342,35.5421,924050,0
ACWI.US,D,20120222,000000,35.4734,35.5421,35.3898,35.4659,545321,0
ACWI.US,D,20120223,000000,35.4131,35.6276,35.2904,35.6201,1074167,0
ACWI.US,D,20120224,000000,35.7056,35.8412,35.688,35.7976,971496,0
ACWI.US,D,20120227,000000,35.451,35.742,35.3144,35.6442,947303,0
ACWI.US,D,20120228,000000,35.7214,35.9779,35.6276,35.9779,1389122,0
ACWI.US,D,20120229,000000,36.0494,36.1415,35.6853,35.7614,2307868,0
ACWI.US,D,20120301,000000,35.9091,36.0875,35.8804,36.0317,1057458,0
ACWI.US,D,20120302,000000,35.8571,35.9249,35.7288,35.8116,814833,0
ACWI.US,D,20120305,000000,35.6805,35.7354,35.4818,35.6201,552788,0
ACWI.US,D,20120306,000000,34.9222,34.9669,34.6528,34.6835,739777,0
ACWI.US,D,20120307,000000,34.9299,35.1537,34.8599,35.1109,515994,0
ACWI.US,D,20120308,000000,35.4342,35.7551,35.426,35.6508,451133,0
ACWI.US,D,20120309,000000,35.635,35.7976,35.5969,35.7056,556647,0
ACWI.US,D,20120312,000000,35.6591,35.688,35.491,35.635,870629,0
ACWI.US,D,20120313,000000,35.7716,36.2315,35.7633,36.2149,620525,0
ACWI.US,D,20120314,000000,36.2075,36.2373,35.9565,36.0616,2231189,0
ACWI.US,D,20120315,000000,36.108,36.331,36.0476,36.3078,2198233,0
ACWI.US,D,20120316,000000,36.3793,36.4983,36.3636,36.3793,649543,0
ACWI.US,D,20120319,000000,36.3896,36.6302,36.2696,36.5309,685315,0
ACWI.US,D,20120320,000000,36.1545,36.2856,36.0085,36.2633,515103,0
ACWI.US,D,20120321,000000,36.2373,36.2558,35.9408,36.0951,828936,0
ACWI.US,D,20120322,000000,35.7141,35.8329,35.6052,35.7808,1036402,0
ACWI.US,D,20120323,000000,35.7808,35.9715,35.6201,35.9491,306724,0
ACWI.US,D,20120326,000000,36.2232,36.4406,36.2232,36.423,543281,0
ACWI.US,D,20120327,000000,36.4158,36.5076,36.2856,36.3078,656928,0
ACWI.US,D,20120328,000000,36.3078,36.3078,35.9091,36.1005,1217747,0
ACWI.US,D,20120329,000000,35.7633,35.9715,35.6127,35.9027,2392835,0
ACWI.US,D,20120330,000000,36.1637,36.201,35.9491,36.1637,2634086,0
ACWI.US,D,20120402,000000,36.0698,36.6397,36.0003,36.5383,738465,0
ACWI.US,D,20120403,000000,36.4406,36.5076,36.0161,36.1694,540671,0
ACWI.US,D,20120404,000000,35.742,35.742,35.451,35.5588,610274,0
ACWI.US,D,20120405,000000,35.359,35.6201,35.359,35.5345,408310,0
ACWI.US,D,20120409,000000,35.136,35.3405,35.045,35.2289,912311,0
ACWI.US,D,20120410,000000,35.0905,35.189,34.5329,34.5532,502370,0
ACWI.US,D,20120411,000000,35.058,35.0747,34.8675,34.9148,1192582,0
ACWI.US,D,20120412,000000,35.084,35.5505,35.058,35.5345,697411,0
ACWI.US,D,20120413,000000,35.3655,35.3747,34.9901,34.9901,687855,0
ACWI.US,D,20120416,000000,35.2661,35.2828,34.9222,35.0747,223309,0
ACWI.US,D,20120417,000000,35.3497,35.6732,35.2122,35.5803,924194,0
ACWI.US,D,20120418,000000,35.4194,35.5672,35.3405,35.4659,936444,0
ACWI.US,D,20120419,000000,35.491,35.6276,35.1045,35.2828,414037,0
ACWI.US,D,20120420,000000,35.5206,35.6201,35.4131,35.4131,466451,0
ACWI.US,D,20120423,000000,34.8675,35.0152,34.6993,34.9901,712801,0
ACWI.US,D,20120424,000000,35.1109,35.2828,35.0524,35.1703,1146059,0
ACWI.US,D,20120425,000000,35.4974,35.5969,35.4131,35.5803,756619,0
ACWI.US,D,20120426,000000,35.4574,35.8412,35.4342,35.7472,931082,0
ACWI.US,D,20120427,000000,35.9334,35.9715,35.7214,35.8804,849047,0
ACWI.US,D,20120430,000000,35.8412,35.8412,35.6276,35.7472,486019,0
ACWI.US,D,20120501,000000,35.6591,36.1238,35.6591,35.9249,677371,0
ACWI.US,D,20120502,000000,35.5969,35.7893,35.5206,35.7633,698297,0
ACWI.US,D,20120503,000000,35.7472,35.7633,35.3898,35.4574,1145222,0
ACWI.US,D,20120504,000000,35.2661,35.2734,34.8293,34.8599,717730,0
ACWI.US,D,20120507,000000,34.7208,35.0375,34.7208,34.9762,593496,0
ACWI.US,D,20120508,000000,34.6074,34.676,34.2411,34.5831,431203,0
ACWI.US,D,20120509,000000,34.1036,34.4679,33.9253,34.2477,774624,0
ACWI.US,D,20120510,000000,34.5255,34.5608,34.3033,34.3321,964986,0
ACWI.US,D,20120511,000000,34.1482,34.5078,34.0413,34.203,415983,0
ACWI.US,D,20120514,000000,33.6966,33.8964,33.665,33.703,325713,0
ACWI.US,D,20120515,000000,33.5572,33.6874,33.2887,33.3425,1848021,0
ACWI.US,D,20120516,000000,33.4354,33.5162,33.0433,33.0684,1198123,0
ACWI.US,D,20120517,000000,33.0433,33.0684,32.549,32.549,1664682,0
ACWI.US,D,20120518,000000,32.7394,32.746,32.3251,32.3854,1643317,0
ACWI.US,D,20120521,000000,32.4775,33.0174,32.4496,32.969,1304351,0
